Ticker;Date;NaN;Close;Price;Open;Last;MA 10;Ownership;Buy;Sell;Cashflow
Mofid.Gold.ETF;20/06/2021;20210620;26226.00;26226;26606.00;26270.00;26964,72727;no;no;no;26.606.000
Mofid.Gold.ETF;21/06/2021;20210621;26283.00;26283;26226.00;26109.00;26847,45455;no;no;no;26.606.000
Mofid.Gold.ETF;22/06/2021;20210622;26476.00;26476;26283.00;26417.00;26757,09091;no;no;no;26.606.000
Mofid.Gold.ETF;23/06/2021;20210623;26157.00;26157;26476.00;26210.00;26671,45455;no;no;no;26.606.000
Mofid.Gold.ETF;26/06/2021;20210626;26652.00;26652;26157.00;26772.00;26628,63636;no;yes;no;-26.652.020
Mofid.Gold.ETF;27/06/2021;20210627;26740.00;26740;26652.00;26710.00;26643,81818;yes;no;no;-26.652.020
Mofid.Gold.ETF;28/06/2021;20210628;27115.00;27115;26740.00;27120.00;26655,90909;yes;no;no;-26.652.020
Mofid.Gold.ETF;29/06/2021;20210629;27509.00;27509;27115.00;27398.00;26718,81818;yes;no;no;-26.652.020
Mofid.Gold.ETF;30/06/2021;20210630;27395.00;27395;27509.00;27310.00;26767,63636;yes;no;no;-26.652.020
Mofid.Gold.ETF;03/07/2021;20210703;27231.00;27231;27395.00;27212.00;26762,72727;yes;no;no;-26.652.020
Mofid.Gold.ETF;04/07/2021;20210704;27369.00;27369;27231.00;27398.00;26832,09091;yes;no;no;-26.652.020
Mofid.Gold.ETF;05/07/2021;20210705;27085.00;27085;27369.00;27140.00;26910,18182;yes;no;no;-26.652.020
Mofid.Gold.ETF;06/07/2021;20210706;27199.00;27199;27085.00;27215.00;26993,45455;yes;no;no;-26.652.020
Mofid.Gold.ETF;07/07/2021;20210707;27141.00;27141;27199.00;27149.00;27053,90909;yes;no;no;-26.652.020
Mofid.Gold.ETF;10/07/2021;20210710;27126.00;27126;27141.00;27186.00;27142;yes;no;yes;27.126.000
Mofid.Gold.ETF;11/07/2021;20210711;27146.00;27146;27126.00;27183.00;27186,90909;no;no;no;27.126.000
Mofid.Gold.ETF;12/07/2021;20210712;27082.00;27082;27146.00;27008.00;27218;no;no;no;27.126.000
Mofid.Gold.ETF;13/07/2021;20210713;26735.00;26735;27082.00;26716.00;27183,45455;no;no;no;27.126.000
Mofid.Gold.ETF;14/07/2021;20210714;26482.00;26482;26735.00;26484.00;27090,09091;no;no;no;27.126.000
Mofid.Gold.ETF;17/07/2021;20210717;26581.00;26581;26482.00;26588.00;27016,09091;no;no;no;27.126.000
Mofid.Gold.ETF;18/07/2021;20210718;26409.00;26409;26581.00;26500.00;26941,36364;no;no;no;27.126.000
Mofid.Gold.ETF;19/07/2021;20210719;26485.00;26485;26409.00;26580.00;26861;no;no;no;27.126.000
Mofid.Gold.ETF;26/07/2021;20210726;27326.00;27326;26485.00;27550.00;26882,90909;no;yes;no;-27.326.020
Mofid.Gold.ETF;27/07/2021;20210727;27807.00;27807;27326.00;27750.00;26938,18182;yes;no;no;-27.326.020
Mofid.Gold.ETF;28/07/2021;20210728;28310.00;28310;27807.00;28750.00;27044,45455;yes;no;no;-27.326.020
Mofid.Gold.ETF;31/07/2021;20210731;29659.00;29659;28310.00;30110.00;27274,72727;yes;no;no;-27.326.020
Mofid.Gold.ETF;01/08/2021;20210801;29523.00;29523;29659.00;29090.00;27490,81818;yes;no;no;-27.326.020
Mofid.Gold.ETF;02/08/2021;20210802;29092.00;29092;29523.00;28865.00;27673,54545;yes;no;no;-27.326.020
Mofid.Gold.ETF;03/08/2021;20210803;29427.00;29427;29092.00;29810.00;27918,27273;yes;no;no;-27.326.020
Mofid.Gold.ETF;04/08/2021;20210804;29739.00;29739;29427.00;29700.00;28214,36364;yes;no;no;-27.326.020
Mofid.Gold.ETF;07/08/2021;20210807;28874.00;28874;29739.00;29199.00;28422,81818;yes;no;no;-27.326.020
Mofid.Gold.ETF;08/08/2021;20210808;29142.00;29142;28874.00;29170.00;28671,27273;yes;no;no;-27.326.020
Mofid.Gold.ETF;09/08/2021;20210809;28950.00;28950;29142.00;29081.00;28895,36364;yes;no;no;-27.326.020
Mofid.Gold.ETF;10/08/2021;20210810;29175.00;29175;28950.00;29200.00;29063,45455;yes;no;no;-27.326.020
Mofid.Gold.ETF;11/08/2021;20210811;29995.00;29995;29175.00;30300.00;29262,36364;yes;no;no;-27.326.020
Mofid.Gold.ETF;14/08/2021;20210814;30330.00;30330;29995.00;30302.00;29446;yes;no;no;-27.326.020
Mofid.Gold.ETF;15/08/2021;20210815;30627.00;30627;30330.00;30746.00;29534;yes;no;no;-27.326.020
Mofid.Gold.ETF;22/08/2021;20210822;31736.00;31736;30627.00;31700.00;29735,18182;yes;no;no;-27.326.020
Mofid.Gold.ETF;23/08/2021;20210823;31237.00;31237;31736.00;31301.00;29930,18182;yes;no;no;-27.326.020
Mofid.Gold.ETF;24/08/2021;20210824;31703.00;31703;31237.00;31479.00;30137,09091;yes;no;no;-27.326.020
Mofid.Gold.ETF;25/08/2021;20210825;31278.00;31278;31703.00;31270.00;30277;yes;no;no;-27.326.020
Mofid.Gold.ETF;28/08/2021;20210828;31573.00;31573;31278.00;31537.00;30522,36364;yes;no;no;-27.326.020
Mofid.Gold.ETF;29/08/2021;20210829;30640.00;30640;31573.00;30256.00;30658,54545;yes;no;yes;30.640.000
Mofid.Gold.ETF;30/08/2021;20210830;29685.00;29685;30640.00;29999.00;30725,36364;no;no;no;30.640.000
Mofid.Gold.ETF;31/08/2021;20210831;30336.00;30336;29685.00;30401.00;30830,90909;no;no;no;30.640.000
Mofid.Gold.ETF;01/09/2021;20210901;30444.00;30444;30336.00;30350.00;30871,72727;no;no;no;30.640.000
Mofid.Gold.ETF;04/09/2021;20210904;30336.00;30336;30444.00;30480.00;30872,27273;no;no;no;30.640.000
Mofid.Gold.ETF;05/09/2021;20210905;30587.00;30587;30336.00;30600.00;30868,63636;no;no;no;30.640.000
Mofid.Gold.ETF;06/09/2021;20210906;30398.00;30398;30587.00;30380.00;30747;no;no;no;30.640.000
Mofid.Gold.ETF;07/09/2021;20210907;30410.00;30410;30398.00;30480.00;30671,81818;no;no;no;30.640.000
Mofid.Gold.ETF;08/09/2021;20210908;30574.00;30574;30410.00;30561.00;30569,18182;no;yes;no;-30.574.020
Mofid.Gold.ETF;11/09/2021;20210911;30626.00;30626;30574.00;30620.00;30509,90909;yes;no;no;-30.574.020
Mofid.Gold.ETF;12/09/2021;20210912;30369.00;30369;30626.00;30400.00;30400,45455;yes;no;yes;30.369.000
Mofid.Gold.ETF;13/09/2021;20210913;29932.00;29932;30369.00;29999.00;30336,09091;no;no;no;30.369.000
Mofid.Gold.ETF;14/09/2021;20210914;30144.00;30144;29932.00;30160.00;30377,81818;no;no;no;30.369.000
Mofid.Gold.ETF;15/09/2021;20210915;30016.00;30016;30144.00;30100.00;30348,72727;no;no;no;30.369.000
Mofid.Gold.ETF;18/09/2021;20210918;29580.00;29580;30016.00;29550.00;30270,18182;no;no;no;30.369.000
Mofid.Gold.ETF;19/09/2021;20210919;29317.00;29317;29580.00;29498.00;30177,54545;no;no;no;30.369.000
Mofid.Gold.ETF;20/09/2021;20210920;29482.00;29482;29317.00;29249.00;30077,09091;no;no;no;30.369.000
Mofid.Gold.ETF;21/09/2021;20210921;29409.00;29409;29482.00;29410.00;29987,18182;no;no;no;30.369.000
Mofid.Gold.ETF;22/09/2021;20210922;29623.00;29623;29409.00;29690.00;29915,63636;no;no;no;30.369.000
Mofid.Gold.ETF;25/09/2021;20210925;29629.00;29629;29623.00;29680.00;29829,72727;no;no;no;30.369.000
Mofid.Gold.ETF;26/09/2021;20210926;29567.00;29567;29629.00;29565.00;29733,45455;no;no;no;30.369.000
Mofid.Gold.ETF;28/09/2021;20210928;29785.00;29785;29567.00;29818.00;29680,36364;no;yes;no;-29.785.020
Mofid.Gold.ETF;29/09/2021;20210929;30174.00;30174;29785.00;30340.00;29702,36364;yes;no;no;-29.785.020
Mofid.Gold.ETF;02/10/2021;20211002;30478.00;30478;30174.00;30440.00;29732,72727;yes;no;no;-29.785.020
Mofid.Gold.ETF;03/10/2021;20211003;30125.00;30125;30478.00;30100.00;29742,63636;yes;no;no;-29.785.020
Mofid.Gold.ETF;04/10/2021;20211004;30134.00;30134;30125.00;30201.00;29793;yes;no;no;-29.785.020
Mofid.Gold.ETF;06/10/2021;20211006;30150.00;30150;30134.00;30052.00;29868,72727;yes;no;no;-29.785.020
Mofid.Gold.ETF;09/10/2021;20211009;29734.00;29734;30150.00;29660.00;29891,63636;yes;no;yes;29.734.000
Mofid.Gold.ETF;10/10/2021;20211010;29608.00;29608;29734.00;29640.00;29909,72727;no;no;no;29.734.000
Mofid.Gold.ETF;11/10/2021;20211011;29482.00;29482;29608.00;29300.00;29896,90909;no;no;no;29.734.000
Mofid.Gold.ETF;12/10/2021;20211012;28879.00;28879;29482.00;28950.00;29828,72727;no;no;no;29.734.000
Mofid.Gold.ETF;13/10/2021;20211013;28872.00;28872;28879.00;29300.00;29765,54545;no;no;no;29.734.000
Mofid.Gold.ETF;16/10/2021;20211016;29468.00;29468;28872.00;29505.00;29736,72727;no;no;no;29.734.000
Mofid.Gold.ETF;17/10/2021;20211017;29390.00;29390;29468.00;29400.00;29665,45455;no;no;no;29.734.000
Mofid.Gold.ETF;18/10/2021;20211018;29189.00;29189;29390.00;29143.00;29548,27273;no;no;no;29.734.000
Mofid.Gold.ETF;19/10/2021;20211019;29423.00;29423;29189.00;29401.00;29484,45455;no;no;no;29.734.000
Mofid.Gold.ETF;20/10/2021;20211020;29353.00;29353;29423.00;29399.00;29413,45455;no;no;no;29.734.000
Mofid.Gold.ETF;23/10/2021;20211023;29659.00;29659;29353.00;29760.00;29368,81818;no;yes;no;-29.659.020
Mofid.Gold.ETF;25/10/2021;20211025;29860.00;29860;29659.00;29840.00;29380,27273;yes;no;no;-29.659.020
Mofid.Gold.ETF;26/10/2021;20211026;29757.00;29757;29860.00;29780.00;29393,81818;yes;no;no;-29.659.020
Mofid.Gold.ETF;27/10/2021;20211027;29796.00;29796;29757.00;29817.00;29422,36364;yes;no;no;-29.659.020
Mofid.Gold.ETF;30/10/2021;20211030;29598.00;29598;29796.00;29556.00;29487,72727;yes;no;no;-29.659.020
Mofid.Gold.ETF;31/10/2021;20211031;29431.00;29431;29598.00;29550.00;29538,54545;yes;no;yes;29.431.000
Mofid.Gold.ETF;01/11/2021;20211101;29668.00;29668;29431.00;29735.00;29556,72727;no;yes;no;-29.668.020
Mofid.Gold.ETF;02/11/2021;20211102;29643.00;29643;29668.00;29670.00;29579,72727;yes;no;no;-29.668.020
Mofid.Gold.ETF;03/11/2021;20211103;29780.00;29780;29643.00;29850.00;29633,45455;yes;no;no;-29.668.020
Mofid.Gold.ETF;06/11/2021;20211106;30115.00;30115;29780.00;30150.00;29696,36364;yes;no;no;-29.668.020
Mofid.Gold.ETF;07/11/2021;20211107;30130.00;30130;30115.00;30160.00;29767;yes;no;no;-29.668.020
Mofid.Gold.ETF;08/11/2021;20211108;30532.00;30532;30130.00;30400.00;29846,36364;yes;no;no;-29.668.020
Mofid.Gold.ETF;09/11/2021;20211109;30387.00;30387;30532.00;30510.00;29894,27273;yes;no;no;-29.668.020
Mofid.Gold.ETF;10/11/2021;20211110;30880.00;30880;30387.00;31002.00;29996,36364;yes;no;no;-29.668.020
Mofid.Gold.ETF;13/11/2021;20211113;32286.00;32286;30880.00;32301.00;30222,72727;yes;no;no;-29.668.020
Mofid.Gold.ETF;14/11/2021;20211114;32086.00;32086;32286.00;31760.00;30448,90909;yes;no;no;-29.668.020
Mofid.Gold.ETF;15/11/2021;20211115;31471.00;31471;32086.00;31350.00;30634,36364;yes;no;no;-29.668.020
Mofid.Gold.ETF;16/11/2021;20211116;31785.00;31785;31471.00;31850.00;30826,81818;yes;no;no;-29.668.020
Mofid.Gold.ETF;17/11/2021;20211117;31873.00;31873;31785.00;31900.00;31029,54545;yes;no;no;-29.668.020
Mofid.Gold.ETF;20/11/2021;20211120;31323.00;31323;31873.00;31410.00;31169,81818;yes;no;no;-29.668.020
Mofid.Gold.ETF;21/11/2021;20211121;31550.00;31550;31323.00;31600.00;31300,27273;yes;no;no;-29.668.020
Mofid.Gold.ETF;22/11/2021;20211122;31696.00;31696;31550.00;31828.00;31442,63636;yes;no;no;-29.668.020
Mofid.Gold.ETF;23/11/2021;20211123;31387.00;31387;31696.00;31411.00;31520,36364;yes;no;yes;31.387.000
Mofid.Gold.ETF;24/11/2021;20211124;32092.00;32092;31387.00;32248.00;31675,36364;no;yes;no;-32.092.020
Mofid.Gold.ETF;27/11/2021;20211127;32122.00;32122;32092.00;32000.00;31788,27273;yes;no;no;-32.092.020
Mofid.Gold.ETF;28/11/2021;20211128;32066.00;32066;32122.00;32150.00;31768,27273;yes;no;no;-32.092.020
Mofid.Gold.ETF;29/11/2021;20211129;32483.00;32483;32066.00;32470.00;31804,36364;yes;no;no;-32.092.020
Mofid.Gold.ETF;30/11/2021;20211130;31971.00;31971;32483.00;31810.00;31849,81818;yes;no;no;-32.092.020
Mofid.Gold.ETF;01/12/2021;20211201;32194.00;32194;31971.00;32200.00;31887;yes;no;no;-32.092.020
Mofid.Gold.ETF;04/12/2021;20211204;33375.00;33375;32194.00;33375.00;32023,54545;yes;no;no;-32.092.020
Mofid.Gold.ETF;05/12/2021;20211205;33426.00;33426;33375.00;33453.00;32214,72727;yes;no;no;-32.092.020
Mofid.Gold.ETF;06/12/2021;20211206;33900.00;33900;33426.00;34201.00;32428,36364;yes;no;no;-32.092.020
Mofid.Gold.ETF;07/12/2021;20211207;34093.00;34093;33900.00;34198.00;32646,27273;yes;no;no;-32.092.020
Mofid.Gold.ETF;08/12/2021;20211208;33843.00;33843;34093.00;33974.00;32869,54545;yes;no;no;-32.092.020
Mofid.Gold.ETF;11/12/2021;20211211;33163.00;33163;33843.00;33065.00;32966,90909;yes;no;no;-32.092.020
Mofid.Gold.ETF;12/12/2021;20211212;33028.00;33028;33163.00;32800.00;33049,27273;yes;no;yes;33.028.000
Mofid.Gold.ETF;13/12/2021;20211213;31605.00;31605;33028.00;31583.00;33007,36364;no;no;no;33.028.000
Mofid.Gold.ETF;14/12/2021;20211214;32018.00;32018;31605.00;32682.00;32965,09091;no;no;no;33.028.000
Mofid.Gold.ETF;15/12/2021;20211215;33216.00;33216;32018.00;33150.00;33078,27273;no;yes;no;-33.216.020
Mofid.Gold.ETF;18/12/2021;20211218;32914.00;32914;33215.00;32851.00;33143,72727;yes;no;yes;32.914.000
Mofid.Gold.ETF;19/12/2021;20211219;32557.00;32557;32914.00;32749.00;33069,36364;no;no;no;32.914.000
Mofid.Gold.ETF;20/12/2021;20211220;32680.00;32680;32557.00;32850.00;33001,54545;no;no;no;32.914.000
Mofid.Gold.ETF;21/12/2021;20211221;33063.00;33063;32680.00;33079.00;32925,45455;no;yes;no;-33.063.020
Mofid.Gold.ETF;22/12/2021;20211222;33061.00;33061;33063.00;32944.00;32831,63636;yes;no;no;-33.063.020
Mofid.Gold.ETF;25/12/2021;20211225;32436.00;32436;33061.00;32420.00;32703,72727;yes;no;yes;32.436.000
Mofid.Gold.ETF;26/12/2021;20211226;32595.00;32595;32436.00;32610.00;32652,09091;no;no;no;32.436.000
Mofid.Gold.ETF;27/12/2021;20211227;32687.00;32687;32595.00;32797.00;32621,09091;no;yes;no;-32.687.020
Mofid.Gold.ETF;28/12/2021;20211228;32416.00;32416;32687.00;32440.00;32694,81818;yes;no;yes;32.416.000
Mofid.Gold.ETF;29/12/2021;20211229;32505.00;32505;32416.00;32485.00;32739,09091;no;no;no;32.416.000
Mofid.Gold.ETF;01/01/2022;20220101;32595.00;32595;32505.00;32780.00;32682,63636;no;no;no;32.416.000
Mofid.Gold.ETF;02/01/2022;20220102;32525.00;32525;32595.00;32524.00;32647,27273;no;no;no;32.416.000
Mofid.Gold.ETF;03/01/2022;20220103;32428.00;32428;32525.00;32451.00;32635,54545;no;no;no;32.416.000
Mofid.Gold.ETF;04/01/2022;20220104;32016.00;32016;32428.00;31760.00;32575,18182;no;no;no;32.416.000
Mofid.Gold.ETF;05/01/2022;20220105;31466.00;31466;32016.00;31614.00;32430;no;no;no;32.416.000
Mofid.Gold.ETF;08/01/2022;20220108;31020.00;31020;31466.00;30964.00;32244,45455;no;no;no;32.416.000
Mofid.Gold.ETF;09/01/2022;20220109;30110.00;30110;31020.00;29801.00;32033;no;no;no;32.416.000
Mofid.Gold.ETF;10/01/2022;20220110;29826.00;29826;30110.00;30300.00;31781,27273;no;no;no;32.416.000
Mofid.Gold.ETF;11/01/2022;20220111;30612.00;30612;29826.00;30300.00;31592,63636;no;no;no;32.416.000
Mofid.Gold.ETF;12/01/2022;20220112;30629.00;30629;30612.00;30500.00;31430,18182;no;no;no;32.416.000
Mofid.Gold.ETF;15/01/2022;20220115;30020.00;30020;30629.00;30150.00;31204,27273;no;no;no;32.416.000
Mofid.Gold.ETF;16/01/2022;20220116;30113.00;30113;30020.00;30125.00;30978,63636;no;no;no;32.416.000
Mofid.Gold.ETF;17/01/2022;20220117;29829.00;29829;30113.00;29828.00;30733,54545;no;no;no;32.416.000
Mofid.Gold.ETF;18/01/2022;20220118;29742.00;29742;29829.00;29730.00;30489,36364;no;no;no;32.416.000
Mofid.Gold.ETF;19/01/2022;20220119;30135.00;30135;29742.00;30100.00;30318,36364;no;no;no;32.416.000
Mofid.Gold.ETF;22/01/2022;20220122;30072.00;30072;30135.00;30141.00;30191,63636;no;no;no;32.416.000
Mofid.Gold.ETF;23/01/2022;20220123;30434.00;30434;30072.00;30490.00;30138,36364;no;yes;no;-30.434.020
Mofid.Gold.ETF;24/01/2022;20220124;31030.00;31030;30434.00;30820.00;30222;yes;no;no;-30.434.020
Mofid.Gold.ETF;25/01/2022;20220125;30614.00;30614;31030.00;30575.00;30293,63636;yes;no;no;-30.434.020
Mofid.Gold.ETF;26/01/2022;20220126;30889.00;30889;30614.00;30949.00;30318,81818;yes;no;no;-30.434.020
Mofid.Gold.ETF;29/01/2022;20220129;30840.00;30840;30889.00;30650.00;30338;yes;no;no;-30.434.020
Mofid.Gold.ETF;30/01/2022;20220130;30446.00;30446;30840.00;30430.00;30376,72727;yes;no;no;-30.434.020
Mofid.Gold.ETF;31/01/2022;20220131;30220.00;30220;30446.00;30150.00;30386,45455;yes;no;yes;30.220.000
Mofid.Gold.ETF;01/02/2022;20220201;30185.00;30185;30220.00;30161.00;30418,81818;no;no;no;30.220.000
Mofid.Gold.ETF;02/02/2022;20220202;30067.00;30067;30185.00;30103.00;30448,36364;no;no;no;30.220.000
Mofid.Gold.ETF;05/02/2022;20220205;29307.00;29307;30067.00;29290.00;30373,09091;no;no;no;30.220.000
